DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
241136,241136,UT,DS,43,23,0,,,13:24:29 26-Feb-2023,NK,3,7.3075,-80.9193,10.6412,-95.7073,60,,401677541,-123
241136,241136,UT,DS,5,1,0,,,13:51:28 26-Feb-2023,MC,2,7.3044,-80.9216,7.3044,-80.9216,56,,401677535,-129
241136,241136,UT,DS,10,1,0,,,14:02:11 26-Feb-2023,NP,2,7.3089,-80.9184,7.3089,-80.9184,56,,401677539,-127
241136,241136,UT,DS,2,0,0,85,85,15:02:23 26-Feb-2023,NN,B,7.3138,-80.9204,7.3138,-80.9204,8,,401677525,-133
241136,241136,UT,DS,9,2,0,,,14:41:35 28-Feb-2023,NN,2,7.3123,-80.9262,7.3123,-80.9262,50,,401677527,-127
241136,241136,UT,DS,14,5,1,,,14:43:00 28-Feb-2023,MC,2,7.3106,-80.9311,7.3106,-80.9311,56,,401677527,-118
241136,241136,UT,DS,2,0,0,19,19,15:23:18 28-Feb-2023,NP,B,7.3131,-80.9357,7.3131,-80.9357,8,,401677529,-133
241136,241136,UT,DS,5,0,1,146,15,16:16:03 28-Feb-2023,NN,1,7.3114,-80.9238,7.3114,-80.9238,58,,401677529,-124
241136,241136,UT,DS,2,0,0,31,31,16:25:07 28-Feb-2023,MC,B,7.3141,-80.9227,7.3141,-80.9227,6,,401677531,-130
241136,241136,UT,DS,2,0,0,510,510,23:30:06 28-Feb-2023,SR,B,7.3137,-80.9032,7.3137,-80.9032,8,,401677532,-122
241136,241136,UT,DS,1,0,0,,,23:38:37 28-Feb-2023,NK,B,7.3100,-80.9143,7.3100,-80.9143,6,,401677526,-130
241136,241136,UT,DS,1,0,0,,,00:00:21 01-Mar-2023,A1,B,7.3091,-80.9173,7.3091,-80.9173,8,,401677534,-132
241136,241136,UT,DS,4,0,0,23,14,00:51:53 01-Mar-2023,NP,0,7.3102,-80.9312,7.3102,-80.9312,58,,401677525,-124
241136,241136,UT,DS,3,0,0,45,32,01:17:09 01-Mar-2023,NK,A,7.2978,-80.9284,7.2978,-80.9284,6,,401677532,-121
241136,241136,UT,DS,2,0,0,124,124,02:27:33 01-Mar-2023,NP,B,7.3008,-80.9324,7.3008,-80.9324,8,,401677528,-130
241136,241136,UT,DS,1,0,0,,,11:56:22 01-Mar-2023,A1,B,7.2793,-80.9831,7.2793,-80.9831,8,,401677528,-129
241136,241136,UT,DS,3,0,0,34,25,13:31:17 01-Mar-2023,NP,A,7.3042,-80.9213,7.3042,-80.9213,8,,401677536,-127
241136,241136,UT,DS,2,0,0,14,14,14:32:44 01-Mar-2023,NN,B,7.2997,-80.9169,7.2997,-80.9169,8,,401677536,-133
241136,241136,UT,DS,2,0,0,14,14,14:32:44 01-Mar-2023,MC,B,7.2990,-80.9253,7.2990,-80.9253,8,,401677534,-122
241136,241136,UT,DS,2,0,0,109,109,16:06:12 01-Mar-2023,MC,B,7.2984,-80.9221,7.2984,-80.9221,8,,401677538,-122
241136,241136,UT,DS,1,0,0,,,16:07:07 01-Mar-2023,NN,B,7.2980,-80.9235,7.2980,-80.9235,6,,401677535,-128
241136,241136,UT,DS,2,0,0,717,717,23:00:12 01-Mar-2023,SR,B,7.2967,-80.9190,7.2967,-80.9190,8,,401677532,-129
241136,241136,UT,DS,1,0,0,,,23:47:46 01-Mar-2023,A1,B,7.2989,-80.9174,7.2989,-80.9174,8,,401677529,-129
241136,241136,UT,DS,1,0,0,,,00:38:04 02-Mar-2023,NP,B,7.2954,-80.9179,7.2954,-80.9179,8,,401677527,-129
241136,241136,UT,DS,1,0,0,,,03:16:05 02-Mar-2023,MC,B,7.2931,-80.9151,7.2931,-80.9151,8,,401677527,-125
241136,241136,UT,DS,3,0,1,101,52,03:18:05 02-Mar-2023,NN,A,7.2961,-80.9223,7.2961,-80.9223,6,,401677531,-129
241136,241136,UT,DS,3,0,0,48,43,04:58:27 02-Mar-2023,NN,A,7.2947,-80.9163,7.2947,-80.9163,8,,401677528,-130
241136,241136,UT,DS,1,0,0,,,11:36:15 02-Mar-2023,A1,B,7.2920,-80.9121,7.2920,-80.9121,8,,401677537,-133
241136,241136,UT,DS,2,0,0,64,64,11:48:24 02-Mar-2023,SR,B,7.3022,-80.9171,7.3022,-80.9171,6,,401677528,-130
241136,241136,UT,DS,1,0,0,,,11:47:52 02-Mar-2023,NK,B,7.2991,-80.9173,7.2991,-80.9173,6,,401677533,-128
241136,241136,UT,DS,1,0,0,,,13:26:06 02-Mar-2023,NK,B,7.3013,-80.9144,7.3013,-80.9144,8,,401677528,-122
241136,241136,UT,DS,1,0,0,,,13:26:06 02-Mar-2023,NP,B,7.3031,-80.9165,7.3031,-80.9165,,,401677531,-133
241136,241136,UT,DS,1,0,0,,,14:11:02 02-Mar-2023,MC,B,7.3024,-80.9162,7.3024,-80.9162,8,,401677532,-127
241136,241136,UT,DS,1,0,0,,,14:49:51 02-Mar-2023,MB,B,7.3023,-80.9171,7.3023,-80.9171,8,,401677531,-131
241136,241136,UT,DS,2,0,1,130,130,15:42:07 02-Mar-2023,MC,B,7.3064,-80.9101,7.3064,-80.9101,8,,401677534,-126
241136,241136,UT,DS,1,0,0,,,15:57:00 02-Mar-2023,NN,B,7.3071,-80.9100,7.3071,-80.9100,6,,401677533,-132
241136,241136,UT,DS,2,0,0,380,380,23:25:49 02-Mar-2023,A1,B,7.2958,-80.9084,7.2958,-80.9084,8,,401677529,-129
241136,241136,UT,DS,1,0,0,,,00:18:59 03-Mar-2023,SR,B,7.3016,-80.9118,7.3016,-80.9118,8,,401677527,-136
241136,241136,UT,DS,4,0,0,102,20,00:27:29 03-Mar-2023,NK,3,7.3055,-80.9312,7.3055,-80.9312,56,,401677530,-121
241136,241136,UT,DS,4,0,1,102,20,00:22:50 03-Mar-2023,NP,0,7.2772,-80.9434,7.2772,-80.9434,56,,401677538,-130
241136,241136,UT,DS,3,0,0,225,64,02:05:03 03-Mar-2023,NP,A,7.3051,-80.9220,7.3051,-80.9220,8,,401677532,-125
241136,241136,UT,DS,2,0,0,64,64,02:08:48 03-Mar-2023,NK,B,7.3099,-80.9367,7.3099,-80.9367,6,,401677527,-129
241136,241136,UT,DS,3,0,0,269,87,02:47:09 03-Mar-2023,MC,A,7.2903,-80.9248,7.2903,-80.9248,8,,401677533,-120
241136,241136,UT,DS,1,0,0,,,03:11:02 03-Mar-2023,NN,B,7.2903,-80.9248,7.2903,-80.9248,6,,401677533,-133
241136,241136,UT,DS,1,0,0,,,04:50:23 03-Mar-2023,NN,B,7.2809,-80.9078,7.2809,-80.9078,8,,401677534,-131
241136,241136,UT,DS,2,0,0,62,62,11:07:35 03-Mar-2023,SR,B,7.2857,-80.9100,7.2857,-80.9100,8,,401677535,-130
241136,241136,UT,DS,3,0,0,193,133,12:59:00 03-Mar-2023,NK,A,7.3071,-80.9318,7.3071,-80.9318,8,,401677534,-129
241136,241136,UT,DS,3,0,0,351,109,13:01:13 03-Mar-2023,NP,A,7.3052,-80.9469,7.3052,-80.9469,6,,401677534,-129
241136,241136,UT,DS,1,0,0,,,13:50:25 03-Mar-2023,MC,B,7.3028,-80.9391,7.3028,-80.9391,8,,401677532,-129
241136,241136,UT,DS,4,0,0,36,17,14:50:31 03-Mar-2023,NP,1,7.3090,-80.9293,7.3090,-80.9293,68,,401677529,-127
241136,241136,UT,DS,10,1,1,,,15:22:09 03-Mar-2023,MC,0,7.3086,-80.9140,7.3086,-80.9140,57,,401677541,-119
241136,241136,UT,DS,2,0,0,382,382,23:39:19 03-Mar-2023,SR,B,7.3343,-80.9110,7.3343,-80.9110,8,,401677539,-124
241136,241136,UT,DS,1,0,1,,,23:56:43 03-Mar-2023,NK,B,7.3249,-80.9152,7.3249,-80.9152,6,,401677536,-137
241136,241136,UT,DS,3,0,0,26,17,00:16:08 04-Mar-2023,NP,A,7.3004,-80.9272,7.3004,-80.9272,6,,401677542,-130
241136,241136,UT,DS,1,0,0,,,01:42:30 04-Mar-2023,NK,B,7.3006,-80.9089,7.3006,-80.9089,8,,401677548,-127
241136,241136,UT,DS,1,0,0,,,01:57:43 04-Mar-2023,NP,B,7.3027,-80.9256,7.3027,-80.9256,8,,401677549,-130
241136,241136,UT,DS,1,0,0,,,02:36:49 04-Mar-2023,MC,B,7.3081,-80.9052,7.3081,-80.9052,8,,401677535,-128
241136,241136,UT,DS,2,0,0,94,94,03:17:18 04-Mar-2023,MB,B,7.3200,-80.9092,7.3200,-80.9092,8,,401677537,-130
241136,241136,UT,DS,4,0,0,153,25,04:07:51 04-Mar-2023,MC,0,7.3023,-80.9217,7.3023,-80.9217,58,,401677540,-124
241136,241136,UT,DS,3,0,0,17,14,12:19:19 04-Mar-2023,SR,A,7.2880,-80.9220,7.2880,-80.9220,8,,401677546,-126
241136,241136,UT,DS,2,0,0,18,18,12:34:57 04-Mar-2023,NK,B,7.2950,-80.9285,7.2950,-80.9285,6,,401677537,-124
241136,241136,UT,DS,3,0,0,93,14,12:51:13 04-Mar-2023,NP,A,7.2943,-80.9341,7.2943,-80.9341,8,,401677537,-125
241136,241136,UT,DS,1,0,0,,,13:26:56 04-Mar-2023,MC,B,7.2956,-80.9379,7.2956,-80.9379,8,,401677539,-129
241136,241136,UT,DS,2,0,1,19,19,14:10:21 04-Mar-2023,NK,B,7.2943,-80.9429,7.2943,-80.9429,8,,401677538,-132
241136,241136,UT,DS,3,0,0,19,16,14:35:48 04-Mar-2023,NP,A,7.2930,-80.9408,7.2930,-80.9408,6,,401677539,-128
241136,241136,UT,DS,4,0,0,158,25,15:05:13 04-Mar-2023,MC,2,7.2883,-80.9378,7.2883,-80.9378,56,,401677539,-114
241136,241136,UT,DS,7,1,0,,,15:39:22 04-Mar-2023,NN,0,7.2769,-80.9546,7.2769,-80.9546,58,,401677538,-128
241136,241136,UT,DS,1,0,0,,,16:45:37 04-Mar-2023,MC,B,7.2858,-80.9746,7.2858,-80.9746,8,,401677535,-134
241136,241136,UT,DS,4,0,0,234,126,23:04:46 04-Mar-2023,SR,0,7.2689,-80.9460,7.2689,-80.9460,48,,401677538,-128
241136,241136,UT,DS,9,2,0,,,23:38:32 04-Mar-2023,NK,1,7.2729,-80.9412,7.2729,-80.9412,58,,401677544,-129
241136,241136,UT,DS,1,0,0,,,00:02:55 05-Mar-2023,NP,B,7.2724,-80.9420,7.2724,-80.9420,6,,401677539,-137
241136,241136,UT,DS,5,0,0,35,15,01:46:52 05-Mar-2023,NP,0,7.2909,-80.9494,7.2909,-80.9494,58,,401677538,-121
241136,241136,UT,DS,4,0,2,123,36,02:07:15 05-Mar-2023,MC,0,7.2902,-80.9459,7.2902,-80.9459,46,,401677538,-117
241136,241136,UT,DS,4,0,0,37,36,02:40:43 05-Mar-2023,NN,0,7.3005,-80.9512,7.3005,-80.9512,58,,401677534,-128
241136,241136,UT,DS,1,0,0,,,03:01:39 05-Mar-2023,MB,B,7.2999,-80.9512,7.2999,-80.9512,6,,401677539,-130
241136,241136,UT,DS,1,0,0,,,03:44:58 05-Mar-2023,MC,B,7.3070,-80.9554,7.3070,-80.9554,8,,401677535,-127
241136,241136,UT,DS,1,0,0,,,11:43:55 05-Mar-2023,SR,B,7.3040,-80.9515,7.3040,-80.9515,8,,401677532,-133
241136,241136,UT,DS,1,0,1,,,12:21:05 05-Mar-2023,A1,B,7.3207,-80.9682,7.3207,-80.9682,8,,401677527,-139
241136,241136,UT,DS,2,0,0,88,88,12:43:14 05-Mar-2023,NP,B,7.2995,-80.9326,7.2995,-80.9326,6,,401677539,-129
241136,241136,UT,DS,4,0,1,17,14,13:55:01 05-Mar-2023,NK,0,7.3046,-80.9368,7.3046,-80.9368,58,,401677538,-133
241136,241136,UT,DS,1,0,0,,,14:28:14 05-Mar-2023,NP,B,7.2969,-80.9372,7.2969,-80.9372,8,,401677537,-129
241136,241136,UT,DS,2,0,1,458,458,14:38:21 05-Mar-2023,MC,B,7.3240,-80.9290,7.3240,-80.9290,6,,401677540,-129
241136,241136,UT,DS,3,0,0,294,242,15:17:55 05-Mar-2023,NN,A,7.3214,-80.9215,7.3214,-80.9215,8,,401677539,-127
241136,241136,UT,DS,1,0,0,,,15:27:44 05-Mar-2023,MB,B,7.3214,-80.9215,7.3214,-80.9215,6,,401677540,-133
241136,241136,UT,DS,2,0,0,296,296,16:21:32 05-Mar-2023,MC,B,7.3260,-80.9263,7.3260,-80.9263,8,,401677535,-127
241136,241136,UT,DS,1,0,0,,,23:13:00 05-Mar-2023,NK,B,7.3473,-80.9367,7.3473,-80.9367,8,,401677550,-135
241136,241136,UT,DS,2,0,0,122,122,00:10:14 06-Mar-2023,A1,B,7.3759,-80.9303,7.3759,-80.9303,8,,401677539,-135
241136,241136,UT,DS,2,0,0,78,78,01:44:46 06-Mar-2023,MC,B,7.3643,-80.9169,7.3643,-80.9169,8,,401677543,-130
241136,241136,UT,DS,1,0,0,,,03:24:37 06-Mar-2023,MC,B,7.3710,-80.9147,7.3710,-80.9147,8,,401677544,-121
241136,241136,UT,DS,4,0,0,70,15,04:12:33 06-Mar-2023,NN,0,7.3610,-80.9086,7.3610,-80.9086,58,,401677538,-128
241136,241136,UT,DS,6,0,0,21,14,11:17:58 06-Mar-2023,SR,1,7.3230,-80.9170,7.3230,-80.9170,58,,401677543,-121
241136,241136,UT,DS,1,0,0,,,11:43:06 06-Mar-2023,NK,B,7.3232,-80.9171,7.3232,-80.9171,6,,401677540,-130
241136,241136,UT,DS,5,0,0,187,18,14:06:55 06-Mar-2023,NP,0,7.2954,-80.9215,7.2954,-80.9215,58,,401677539,-126
241136,241136,UT,DS,2,0,0,570,570,14:19:15 06-Mar-2023,MC,B,7.2955,-80.9206,7.2955,-80.9206,6,,401677542,-122
241136,241136,UT,DS,8,1,0,,,15:06:13 06-Mar-2023,NN,0,7.3081,-80.9317,7.3081,-80.9317,58,,401677541,-127
241136,241136,UT,DS,1,0,0,,,16:44:29 06-Mar-2023,NN,B,7.3201,-80.9140,7.3201,-80.9140,8,,401677539,-135
241136,241136,UT,DS,2,0,0,350,350,23:50:02 06-Mar-2023,SR,B,7.3026,-80.8848,7.3026,-80.8848,8,,401677548,-123
241136,241136,UT,DS,1,0,0,,,23:50:02 06-Mar-2023,A1,B,7.2949,-80.9038,7.2949,-80.9038,,,401677550,-127
241136,241136,UT,DS,2,0,0,22,22,00:20:55 07-Mar-2023,NK,B,7.2932,-80.9098,7.2932,-80.9098,8,,401677540,-130
241136,241136,UT,DS,2,0,0,300,300,01:19:19 07-Mar-2023,NP,B,7.2887,-80.9169,7.2887,-80.9169,8,,401677546,-127
241136,241136,UT,DS,1,0,0,,,02:01:51 07-Mar-2023,NK,B,7.2881,-80.9187,7.2881,-80.9187,8,,401677547,-137
241136,241136,UT,DS,1,0,0,,,02:10:32 07-Mar-2023,MB,B,7.2878,-80.9205,7.2878,-80.9205,8,,401677542,-133
241136,241136,UT,DS,1,0,0,,,02:20:37 07-Mar-2023,NN,B,7.2884,-80.9203,7.2884,-80.9203,6,,401677544,-137
241136,241136,UT,DS,2,0,0,94,94,03:01:39 07-Mar-2023,NP,B,7.2753,-80.8836,7.2753,-80.8836,8,,401677543,-132
241136,241136,UT,DS,1,0,0,,,03:02:26 07-Mar-2023,MC,B,7.2783,-80.8826,7.2783,-80.8826,6,,401677542,-122
241136,241136,UT,DS,4,0,0,21,16,03:55:13 07-Mar-2023,NN,0,7.3297,-80.8784,7.3297,-80.8784,58,,401677534,-121
